Postgres8,,,,,,,,,,
order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMR33601303,1/3/25,789601,25891303,69,2025-03-31,2025-01-04,66,0,1,0
FMR33703303,1/3/25,789703,25891303,76,2025-03-31,2025-01-04,76,1,1,1
FMR34720303,1/3/25,789720,25891303,27,2025-03-31,2025-01-04,27,1,0,0
FMR34420303,1/3/25,789420,25891303,63,2025-03-31,2025-01-04,57,0,1,0
FMR32622502,1/3/25,789622,25891303,51,2025-03-31,2025-01-04,51,1,1,1
FMR34622602,1/3/25,789622,25891303,84,2025-03-31,2025-01-04,84,1,1,1
FMR34122303,1/3/25,789122,25891303,37,2025-03-31,2025-01-04,33,0,0,0
FMR32501601,1/3/25,789501,25891303,51,2025-03-31,2025-01-04,41,0,1,0
FMR33501401,1/3/25,789501,25891303,57,2025-03-31,2025-01-04,57,1,1,1
FMR32702601,1/3/25,789702,25891303,29,2025-03-31,2025-01-04,29,1,1,1
FMR32221303,1/3/25,789221,25891303,42,2025-03-31,2025-01-04,42,1,1,1
FMR32202402,1/3/25,789202,25891303,40,2025-03-31,2025-01-04,40,1,0,0
FMR33403501,1/3/25,789403,25891303,89,2025-03-31,2025-01-04,89,1,1,1
FMR34121303,1/3/25,789121,25891303,49,2025-03-31,2025-01-04,49,1,0,0
FMR32101601,1/3/25,789101,25891303,58,2025-03-31,2025-01-04,58,1,1,1
FMR32402303,1/3/25,789402,25891303,68,2025-03-31,2025-01-04,54,0,0,0
FMR33402303,1/3/25,789402,25891303,63,2025-03-31,2025-01-04,63,1,1,1
FMR32903403,1/3/25,789903,25891303,75,2025-03-31,2025-01-04,75,1,1,1
FMR33203403,2/3/25,789203,25891402,320,2025-03-31,2025-01-04,320,1,1,1
FMR34603203,2/3/25,789603,25891203,477,2025-03-31,2025-01-04,477,1,1,1
FMR33422203,2/3/25,789422,25891203,452,2025-03-31,2025-01-04,452,1,1,1
FMR35422503,2/3/25,789422,25891203,148,2025-03-31,2025-01-04,148,1,0,0
FMR34101203,2/3/25,789101,25891203,500,2025-03-31,2025-01-04,500,1,1,1
FMR35401203,2/3/25,789401,25891203,400,2025-03-31,2025-01-04,380,0,1,0
FMR34320402,2/3/25,789320,25891203,184,2025-03-31,2025-01-04,175,0,1,0
FMR35320402,2/3/25,789320,25891203,490,2025-03-31,2025-01-04,490,1,1,1
FMR34721601,2/3/25,789721,25891203,293,2025-03-31,2025-01-04,264,0,1,0
FMR34202203,2/3/25,789202,25891203,206,2025-03-31,2025-01-04,206,1,1,1
FMR33503203,2/3/25,789503,25891203,308,2025-03-31,2025-01-04,308,1,0,0
FMR35121203,2/3/25,789121,25891203,197,2025-03-31,2025-01-04,197,1,1,1
FMR34221203,2/3/25,789221,25891203,343,2025-03-31,2025-01-04,343,1,1,1
FMR35221203,2/3/25,789221,25891203,294,2025-03-31,2025-01-04,279,0,1,0
FMR35321603,2/3/25,789321,25891203,280,2025-03-31,2025-01-04,224,0,1,0
FMR33501602,2/3/25,789501,25891203,352,2025-03-31,2025-01-04,352,1,1,1
FMR33601203,2/3/25,789601,25891203,491,2025-03-31,2025-01-04,466,0,1,0
FMR35622603,2/3/25,789622,25891203,185,2025-01-05,2025-01-05,185,1,1,1
FMR35902601,2/3/25,789902,25891203,474,2025-01-05,2025-01-05,474,1,1,1
FMR35402501,2/3/25,789402,25891203,128,2025-01-05,2025-01-05,128,1,1,1
FMR33702602,2/3/25,789702,25891203,341,2025-01-05,2025-01-05,324,0,1,0
FMR33520203,2/3/25,789520,25891203,236,2025-01-05,2025-01-05,212,0,1,0
FMR35320402,2/3/25,789320,25891302,24,2025-01-05,2025-01-05,22,0,1,0
FMR35603302,2/3/25,789603,25891302,61,2025-01-05,2025-01-05,61,1,1,1
FMR35621302,2/3/25,789621,25891302,97,2025-01-05,2025-01-05,97,1,1,1
FMR33321303,2/3/25,789321,25891302,55,2025-01-05,2025-01-05,44,0,1,0
FMR33420302,2/3/25,789420,25891302,65,2025-01-05,2025-01-05,62,0,0,0
FMR34420302,2/3/25,789420,25891302,24,2025-01-05,2025-01-05,24,1,0,0
FMR34220501,2/3/25,789220,25891302,58,2025-01-05,2025-01-05,55,0,1,0
FMR34122403,2/3/25,789122,25891302,51,2025-01-05,2025-01-05,48,0,0,0
FMR35122302,2/3/25,789122,25891302,49,2025-01-05,2025-01-05,49,1,0,0
FMR35303601,2/3/25,789303,25891302,23,2025-01-05,2025-01-05,22,0,1,0
FMR33720403,2/3/25,789720,25891302,75,2025-01-05,2025-01-05,75,1,1,1
FMR35720302,2/3/25,789720,25891302,32,2025-01-05,2025-01-05,30,0,1,0
FMR34703601,2/3/25,789703,25891302,99,2025-01-05,2025-01-05,99,1,1,1
FMR34101302,2/3/25,789101,25891302,64,2025-01-05,2025-01-05,61,0,0,0
FMR34522401,2/3/25,789522,25891302,83,2025-01-05,2025-01-05,83,1,0,0
FMR34121401,2/3/25,789121,25891302,56,2025-01-05,2025-01-05,56,1,0,0
FMR34903403,2/3/25,789903,25891302,77,2025-01-05,2025-01-05,69,0,1,0
FMR35903601,2/3/25,789903,25891302,97,2025-01-05,2025-01-05,78,0,1,0
FMR34402603,2/3/25,789402,25891302,94,2025-01-05,2025-01-05,94,1,1,1
FMR33422302,2/3/25,789422,25891302,35,2025-01-05,2025-01-05,35,1,0,0
FMR34721301,2/3/25,789721,25891301,67,2025-01-05,2025-01-05,67,1,1,1
FMR35703502,2/3/25,789703,25891301,88,2025-01-05,2025-01-05,88,1,1,1
FMR35102301,2/3/25,789102,25891301,44,2025-01-05,2025-01-05,44,1,0,0
FMR33103301,2/3/25,789103,25891301,72,2025-01-05,2025-01-05,68,0,1,0
FMR33321303,2/3/25,789321,25891301,93,2025-01-05,2025-01-05,84,0,1,0
FMR35321301,2/3/25,789321,25891301,22,2025-01-05,2025-01-05,22,1,0,0
FMR34503301,2/3/25,789503,25891301,29,2025-01-05,2025-01-05,26,0,0,0
FMR34521301,2/3/25,789521,25891301,62,2025-01-05,2025-01-05,59,0,0,0
FMR33702602,2/3/25,789702,25891301,84,2025-01-05,2025-01-05,76,0,1,0
FMR34702601,2/3/25,789702,25891301,68,2025-01-05,2025-01-05,61,0,1,0
FMR35902601,2/3/25,789902,25891301,48,2025-01-05,2025-01-05,48,1,1,1
FMR33401301,2/3/25,789401,25891301,67,2025-01-05,2025-01-05,54,0,1,0
FMR33721102,2/3/25,789721,25891102,483,2025-01-05,2025-01-05,386,0,1,0
FMR34601501,2/3/25,789601,25891102,492,2025-01-05,2025-01-05,492,1,1,1
FMR34402603,2/3/25,789402,25891102,388,2025-01-05,2025-01-05,388,1,1,1
FMR33221401,2/3/25,789221,25891102,472,2025-01-05,2025-01-05,472,1,1,1
FMR33622402,2/3/25,789622,25891102,409,2025-01-05,2025-01-05,409,1,1,1
FMR35902601,2/3/25,789902,25891102,431,2025-01-05,2025-01-05,431,1,1,1
FMR33503603,2/3/25,789503,25891102,495,2025-01-05,2025-01-05,495,1,1,1
FMR33321303,2/3/25,789321,25891102,420,2025-01-05,2025-01-05,420,1,1,1
FMR35420102,2/3/25,789420,25891102,359,2025-01-05,2025-01-05,287,0,0,0
FMR35220102,2/3/25,789220,25891102,404,2025-01-05,2025-01-05,404,1,1,1
FMR33101501,2/3/25,789101,25891102,352,2025-01-05,2025-01-05,317,0,1,0
FMR34101203,2/3/25,789101,25891102,308,2025-01-05,2025-01-05,308,1,1,1
FMR33102403,2/3/25,789102,25891102,366,2025-01-05,2025-01-05,329,0,1,0
FMR34621102,2/3/25,789621,25891102,480,2025-01-05,2025-01-05,480,1,0,0
FMR35122502,2/3/25,789122,25891502,185,2025-01-05,2025-01-05,185,1,0,0
FMR33320502,2/3/25,789320,25891502,128,2025-01-05,2025-01-05,128,1,1,1
FMR34201502,2/3/25,789201,25891502,171,2025-01-05,2025-01-05,171,1,1,1
FMR33301502,2/3/25,789301,25891502,225,2025-01-05,2025-01-05,180,0,1,0
FMR33203502,2/3/25,789203,25891502,235,2025-01-05,2025-01-05,223,0,0,0
FMR34203602,2/3/25,789203,25891502,202,2025-01-05,2025-01-05,202,1,1,1
FMR34202502,2/3/25,789202,25891502,171,2025-01-05,2025-01-05,154,0,1,0
FMR34121502,2/3/25,789121,25891502,188,2025-01-05,2025-01-05,188,1,1,1
FMR35520502,2/3/25,789520,25891502,112,2025-01-05,2025-01-05,106,0,1,0
FMR33103603,2/3/25,789103,25891502,185,2025-01-05,2025-01-05,185,1,1,1
FMR33603502,2/3/25,789603,25891502,238,2025-01-05,2025-01-05,238,1,1,1
FMR35503502,2/3/25,789503,25891502,174,2025-01-05,2025-01-05,139,0,1,0
FMR35101502,2/3/25,789101,25891502,190,2025-01-05,2025-01-05,190,1,1,1
FMR35703502,2/3/25,789703,25891502,210,2025-01-05,2025-01-05,210,1,1,1
FMR33702602,2/3/25,789702,25891502,235,2025-01-05,2025-01-05,211,0,1,0
FMR35702603,2/3/25,789702,25891502,124,2025-01-05,2025-01-05,124,1,1,1
FMR35303601,2/3/25,789303,25891502,154,2025-01-05,2025-01-05,154,1,1,1
FMR34321502,2/3/25,789321,25891502,243,2025-01-05,2025-01-05,243,1,1,1
FMR33501602,2/3/25,789501,25891502,144,2025-01-05,2025-01-05,144,1,1,1
FMR33203403,2/3/25,789203,25891403,488,2025-01-05,2025-01-05,488,1,1,1
FMR35203601,2/3/25,789203,25891403,359,2025-01-05,2025-01-05,359,1,1,1
FMR35321603,2/3/25,789321,25891403,201,2025-01-05,2025-01-05,201,1,1,1
FMR33903503,2/3/25,789903,25891403,226,2025-01-05,2025-01-05,215,0,1,0
FMR34903403,2/3/25,789903,25891403,273,2025-01-05,2025-01-05,273,1,1,1
FMR34501403,2/3/25,789501,25891403,486,2025-01-05,2025-01-05,462,0,1,0
FMR34420403,2/3/25,789420,25891403,455,2025-01-05,2025-01-05,455,1,0,0
FMR33201403,2/3/25,789201,25891403,314,2025-01-05,2025-01-05,314,1,1,1
FMR35902601,2/3/25,789902,25891403,461,2025-01-05,2025-01-05,415,0,1,0
FMR35703502,2/3/25,789703,25891403,468,2025-01-05,2025-01-05,468,1,1,1
FMR34503602,2/3/25,789503,25891403,317,2025-01-05,2025-01-05,317,1,1,1
FMR33122503,2/3/25,789122,25891403,313,2025-01-05,2025-01-05,297,0,1,0
FMR34122403,2/3/25,789122,25891403,239,2025-01-05,2025-01-05,239,1,0,0
FMR33102403,2/3/25,789102,25891403,476,2025-01-05,2025-01-05,476,1,1,1
FMR34102403,2/3/25,789102,25891403,495,2025-01-05,2025-01-05,495,1,1,1
FMR33202403,2/3/25,789202,25891403,317,2025-01-05,2025-01-05,317,1,1,1
FMR34202502,2/3/25,789202,25891403,441,2025-01-05,2025-01-05,441,1,1,1
FMR33720403,2/3/25,789720,25891403,398,2025-01-05,2025-01-05,398,1,1,1
FMR33303403,2/3/25,789303,25891403,269,2025-01-05,2025-01-05,242,0,1,0
FMR34521403,2/3/25,789521,25891403,223,2025-01-05,2025-01-05,223,1,1,1
FMR33121403,2/3/25,789121,25891403,292,2025-01-05,2025-01-05,292,1,0,0
FMR34702403,2/3/25,789702,25891403,384,2025-01-05,2025-01-05,346,0,0,0
FMR33301502,2/3/25,789301,25891403,264,2025-01-05,2025-01-05,264,1,1,1
FMR35301503,2/3/25,789301,25891403,453,2025-01-05,2025-01-05,453,1,0,0
FMR34601501,2/3/25,789601,25891403,411,2025-01-05,2025-01-05,390,0,1,0
FMR35622603,2/3/25,789622,25891403,255,2025-01-05,2025-01-05,255,1,1,1
FMR33403601,2/3/25,789403,25891503,178,2025-01-05,2025-01-05,178,1,1,1
FMR33321503,2/3/25,789321,25891503,125,2025-01-05,2025-01-05,125,1,1,1
FMR33902503,2/3/25,789902,25891503,205,2025-01-05,2025-01-05,205,1,1,1
FMR34603601,2/3/25,789603,25891503,199,2025-01-05,2025-01-05,199,1,1,1
FMR35603601,2/3/25,789603,25891503,114,2025-01-05,2025-01-05,114,1,1,1
FMR33903503,2/3/25,789903,25891503,131,2025-01-05,2025-01-05,131,1,1,1
FMR35301503,2/3/25,789301,25891503,115,2025-01-05,2025-01-05,115,1,0,0
FMR34402503,2/3/25,789402,25891503,169,2025-01-05,2025-01-05,169,1,1,1
FMR35303503,2/3/25,789303,25891503,193,2025-01-05,2025-01-05,193,1,0,0
FMR33122503,2/3/25,789122,25891503,179,2025-01-05,2025-01-05,161,0,1,0
FMR34422503,2/3/25,789422,25891503,195,2025-01-05,2025-01-05,195,1,0,0
FMR35422503,2/3/25,789422,25891503,119,2025-01-05,2025-01-05,119,1,0,0
FMR33403103,2/3/25,789403,25891103,436,2025-01-05,2025-01-05,414,0,1,0
FMR34521103,2/3/25,789521,25891103,364,2025-01-05,2025-01-05,364,1,0,0
FMR35521303,2/3/25,789521,25891103,498,2025-01-05,2025-01-05,498,1,0,0
FMR35522103,2/3/25,789522,25891103,390,2025-01-05,2025-01-05,390,1,1,1
FMR33622402,2/3/25,789622,25891103,329,2025-01-05,2025-01-05,329,1,1,1
FMR35122602,2/3/25,789122,25891103,438,2025-01-05,2025-01-05,394,0,1,0
FMR34101203,2/3/25,789101,25891103,400,2025-01-05,2025-01-05,400,1,1,1
FMR35401203,2/3/25,789401,25891103,355,2025-01-05,2025-01-05,355,1,1,1
FMR33102403,2/3/25,789102,25891103,375,2025-01-05,2025-01-05,375,1,1,1
FMR34102403,2/3/25,789102,25891103,391,2025-01-05,2025-01-05,391,1,1,1
FMR35721103,2/3/25,789721,25891103,337,2025-01-05,2025-01-05,337,1,1,1
FMR35321303,2/3/25,789321,25891103,331,2025-01-05,2025-01-05,331,1,0,0
FMR33422103,2/3/25,789422,25891103,417,2025-01-05,2025-01-05,375,0,0,0
FMR35422501,2/3/25,789422,25891103,415,2025-01-05,2025-01-05,394,0,1,0
FMR34221601,2/3/25,789221,25891601,121,2025-01-05,2025-01-05,121,1,1,1
FMR33703601,2/3/25,789703,25891601,118,2025-01-05,2025-01-05,118,1,1,1
FMR34703601,2/3/25,789703,25891601,118,2025-01-05,2025-01-05,118,1,1,1
FMR33601601,2/3/25,789601,25891601,88,2025-01-05,2025-01-05,84,0,1,0
FMR35601601,2/3/25,789601,25891601,58,2025-01-05,2025-01-05,55,0,1,0
FMR34702601,2/3/25,789702,25891601,149,2025-01-05,2025-01-05,149,1,1,1
FMR35902601,2/3/25,789902,25891601,171,2025-01-05,2025-01-05,154,0,1,0
FMR33403601,2/3/25,789403,25891601,175,2025-01-05,2025-01-05,175,1,1,1
FMR33521601,2/3/25,789521,25891601,148,2025-01-05,2025-01-05,148,1,1,1
FMR35103601,2/3/25,789103,25891601,125,2025-01-05,2025-01-05,125,1,1,1
FMR34201601,2/3/25,789201,25891601,100,2025-01-05,2025-01-05,100,1,0,0
FMR34721601,2/3/25,789721,25891601,189,2025-01-05,2025-01-05,189,1,1,1
FMR35303601,2/3/25,789303,25891601,131,2025-01-05,2025-01-05,131,1,1,1
FMR35320601,2/3/25,789320,25891601,93,2025-01-05,2025-01-05,84,0,1,0
FMR33503603,2/3/25,789503,25891601,93,2025-01-05,2025-01-05,84,0,1,0
FMR34720601,2/3/25,789720,25891601,88,2025-01-05,2025-01-05,88,1,1,1
FMR34603601,2/3/25,789603,25891601,146,2025-01-05,2025-01-05,146,1,1,1
FMR35603601,2/3/25,789603,25891601,120,2025-01-05,2025-01-05,120,1,1,1
FMR35903601,2/3/25,789903,25891601,153,2025-01-05,2025-01-05,153,1,1,1
FMR34102601,2/3/25,789102,25891601,79,2025-01-05,2025-01-05,79,1,0,0
FMR35203601,2/3/25,789203,25891601,55,2025-01-05,2025-01-05,55,1,1,1
FMR33420602,2/3/25,789420,25891601,113,2025-01-05,2025-01-05,107,0,0,0
FMR35501601,2/3/25,789501,25891601,169,2025-01-05,2025-01-05,169,1,1,1
FMR33220402,2/3/25,789220,25891402,320,2025-01-05,2025-01-05,320,1,1,1
FMR35420402,2/3/25,789420,25891402,461,2025-01-05,2025-01-05,461,1,1,1
FMR34320402,2/3/25,789320,25891402,453,2025-01-05,2025-01-05,362,0,1,0
FMR35320402,2/3/25,789320,25891402,297,2025-01-05,2025-01-05,297,1,1,1
FMR35603402,2/3/25,789603,25891402,353,2025-01-05,2025-01-05,318,0,0,0
FMR35601601,2/3/25,789601,25891402,280,2025-01-05,2025-01-05,224,0,1,0
FMR33520402,2/3/25,789520,25891402,311,2025-01-05,2025-01-05,295,0,0,0
FMR34403602,2/3/25,789403,25891402,391,2025-01-05,2025-01-05,391,1,1,1
FMR35321603,2/3/25,789321,25891402,466,2025-01-05,2025-01-05,466,1,1,1
FMR33621402,2/3/25,789621,25891402,413,2025-01-05,2025-01-05,413,1,0,0
FMR33622402,2/3/25,789622,25891402,360,2025-01-05,2025-01-05,360,1,1,1
FMR34421402,2/3/25,789421,25891402,241,2025-01-05,2025-01-05,217,0,0,0
FMR33102402,2/3/25,789102,25891402,450,2025-01-05,2025-01-05,450,1,0,0
FMR34102403,2/3/25,789102,25891402,472,2025-01-05,2025-01-05,425,0,1,0
FMR34202502,2/3/25,789202,25891402,237,2025-01-05,2025-01-05,237,1,1,1
FMR34122202,2/3/25,789122,25891201,129,2025-01-05,2025-01-05,116,0,0,0
FMR35621302,2/3/25,789621,25891201,251,2025-01-05,2025-01-05,251,1,1,1
FMR33420302,2/3/25,789420,25891201,457,2025-01-05,2025-01-05,457,1,0,0
FMR35401201,2/3/25,789401,25891201,247,2025-01-05,2025-01-05,247,1,0,0
FMR34402603,2/3/25,789402,25891201,446,2025-01-05,2025-01-05,446,1,1,1
FMR33902503,2/3/25,789902,25891201,458,2025-01-05,2025-01-05,412,0,1,0
FMR34721601,2/3/25,789721,25891201,473,2025-01-05,2025-01-05,473,1,1,1
FMR35103601,2/3/25,789103,25891201,404,2025-01-05,2025-01-05,384,0,1,0
FMR35422501,2/3/25,789422,25891201,394,2025-01-05,2025-01-05,394,1,1,1
FMR34503301,2/3/25,789503,25891201,209,2025-01-05,2025-01-05,209,1,0,0
FMR33703601,2/3/25,789703,25891201,303,2025-01-05,2025-01-05,303,1,1,1
FMR35220201,2/3/25,789220,25891201,342,2025-01-05,2025-01-05,308,0,1,0
FMR33903503,2/3/25,789903,25891201,451,2025-01-05,2025-01-05,361,0,1,0
FMR35903201,2/3/25,789903,25891201,388,2025-01-05,2025-01-05,349,0,0,0
FMR33520201,2/3/25,789520,25891201,237,2025-01-05,2025-01-05,237,1,0,0
FMR34520201,2/3/25,789520,25891201,191,2025-01-05,2025-01-05,191,1,0,0
FMR35422501,2/3/25,789422,25891501,171,2025-01-05,2025-01-05,171,1,1,1
FMR35501601,2/3/25,789501,25891501,129,2025-01-05,2025-01-05,123,0,1,0
FMR35902601,2/3/25,789902,25891501,238,2025-01-05,2025-01-05,238,1,1,1
FMR34601501,2/3/25,789601,25891501,101,2025-01-05,2025-01-05,96,0,1,0
FMR34522603,2/3/25,789522,25891501,144,2025-01-05,2025-01-05,144,1,0,0
FMR34221601,2/3/25,789221,25891501,235,2025-01-05,2025-01-05,235,1,1,1
FMR33101501,2/3/25,789101,25891501,185,2025-01-05,2025-01-05,185,1,1,1
FMR35101502,2/3/25,789101,25891501,162,2025-01-05,2025-01-05,162,1,1,1
FMR33521501,2/3/25,789521,25891501,171,2025-01-05,2025-01-05,171,1,0,0
FMR34421603,2/3/25,789421,25891501,128,2025-01-05,2025-01-05,122,0,0,0
FMR35402501,2/3/25,789402,25891501,181,2025-01-05,2025-01-05,181,1,1,1
FMR34220501,2/3/25,789220,25891501,152,2025-01-05,2025-01-05,152,1,1,1
FMR34202502,2/3/25,789202,25891501,105,2025-01-05,2025-01-05,105,1,1,1
FMR33301502,2/3/25,789301,25891501,228,2025-01-05,2025-01-05,228,1,1,1
FMR34301501,2/3/25,789301,25891501,215,2025-01-05,2025-01-05,215,1,0,0
FMR33503603,2/3/25,789503,25891602,187,2025-01-05,2025-01-05,187,1,1,1
FMR34503602,2/3/25,789503,25891602,116,2025-01-05,2025-01-05,110,0,1,0
FMR33301602,2/3/25,789301,25891602,186,2025-01-05,2025-01-05,186,1,0,0
FMR33702602,2/3/25,789702,25891602,81,2025-01-05,2025-01-05,77,0,1,0
FMR33420602,2/3/25,789420,25891602,164,2025-01-05,2025-01-05,164,1,0,0
FMR33402602,2/3/25,789402,25891602,178,2025-01-05,2025-01-05,160,0,1,0
FMR34203602,2/3/25,789203,25891602,194,2025-01-05,2025-01-05,194,1,1,1
FMR35121602,2/3/25,789121,25891602,84,2025-01-05,2025-01-05,76,0,1,0
FMR35522602,2/3/25,789522,25891602,91,2025-01-05,2025-01-05,86,0,0,0
FMR35622603,2/3/25,789622,25891602,100,2025-01-05,2025-01-05,100,1,1,1
FMR34902602,2/3/25,789902,25891602,150,2025-01-05,2025-01-05,135,0,1,0
FMR33501602,2/3/25,789501,25891602,119,2025-01-05,2025-01-05,95,0,1,0
FMR35421602,2/3/25,789421,25891602,60,2025-01-05,2025-01-05,57,0,0,0
FMR35122602,2/3/25,789122,25891602,148,2025-01-05,2025-01-05,141,0,1,0
FMR34403602,2/3/25,789403,25891602,74,2025-01-05,2025-01-05,74,1,1,1
FMR33220101,2/3/25,789220,25891101,411,2025-01-05,2025-01-05,390,0,1,0
FMR35201303,2/3/25,789201,25891101,368,2025-01-05,2025-01-05,368,1,1,1
FMR34522101,2/3/25,789522,25891101,477,2025-01-05,2025-01-05,477,1,1,1
FMR35303101,2/3/25,789303,25891101,339,2025-01-05,2025-01-05,339,1,1,1
FMR34603601,2/3/25,789603,25891101,319,2025-01-05,2025-01-05,319,1,1,1
FMR34321101,2/3/25,789321,25891101,339,2025-02-05,2025-01-05,339,1,0,0
FMR35321101,2/3/25,789321,25891101,347,2025-02-05,2025-01-05,347,1,1,1
FMR35203601,2/3/25,789203,25891101,344,2025-02-05,2025-01-05,344,1,1,1
FMR33121101,2/3/25,789121,25891101,349,2025-02-05,2025-01-05,349,1,0,0
FMR35721103,2/3/25,789721,25891101,486,2025-02-05,2025-01-05,486,1,1,1
FMR33702602,2/3/25,789702,25891101,302,2025-02-05,2025-01-05,302,1,1,1
FMR35122502,2/3/25,789122,25891101,409,2025-02-05,2025-01-05,368,0,0,0
FMR34421402,2/3/25,789421,25891101,376,2025-02-05,2025-01-05,376,1,0,0
FMR35503502,2/3/25,789503,25891101,318,2025-02-05,2025-01-05,318,1,1,1
FMR34301101,2/3/25,789301,25891101,395,2025-02-05,2025-01-05,355,0,1,0
FMR33402602,2/3/25,789402,25891101,379,2025-02-05,2025-01-05,379,1,1,1
FMR34402603,2/3/25,789402,25891101,474,2025-02-05,2025-01-05,474,1,1,1
FMR35603601,2/3/25,789603,25891401,303,2025-02-05,2025-01-05,303,1,1,1
FMR33402602,2/3/25,789402,25891401,308,2025-02-05,2025-01-05,308,1,1,1
FMR33622402,2/3/25,789622,25891401,309,2025-02-05,2025-01-05,309,1,1,1
FMR34121401,2/3/25,789121,25891401,494,2025-02-05,2025-01-05,494,1,0,0
FMR35501401,2/3/25,789501,25891401,453,2025-02-05,2025-01-05,453,1,1,1
FMR35102401,2/3/25,789102,25891401,433,2025-02-05,2025-01-05,433,1,1,1
FMR35702603,2/3/25,789702,25891401,305,2025-02-05,2025-01-05,305,1,1,1
FMR35703502,2/3/25,789703,25891401,266,2025-02-05,2025-01-05,266,1,1,1
FMR35301401,2/3/25,789301,25891401,371,2025-02-05,2025-01-05,371,1,1,1
FMR34522401,2/3/25,789522,25891401,437,2025-02-05,2025-01-05,437,1,0,0
FMR35422501,2/3/25,789422,25891401,230,2025-02-05,2025-01-05,230,1,1,1
FMR35601601,2/3/25,789601,25891401,208,2025-02-05,2025-01-05,166,0,1,0
FMR33720403,2/3/25,789720,25891401,292,2025-02-05,2025-01-05,292,1,1,1
FMR34720601,2/3/25,789720,25891401,242,2025-02-05,2025-01-05,230,0,1,0
FMR34521401,2/3/25,789521,25891401,281,2025-03-28,2025-01-05,281,1,1,1
FMR34220501,2/3/25,789220,25891401,420,2025-04-28,2025-01-05,420,1,1,1
FMR33221401,2/3/25,789221,25891401,253,2025-04-28,2025-01-05,253,1,1,1
FMR34401603,2/3/25,789401,25891603,95,2025-04-28,2025-01-05,95,1,1,1
FMR34121603,2/3/25,789121,25891603,186,2025-04-28,2025-01-05,167,0,0,0
FMR33522603,2/3/25,789522,25891603,172,2025-04-28,2025-01-05,172,1,0,0
FMR34522603,2/3/25,789522,25891603,157,2025-04-28,2025-01-05,157,1,0,0
FMR33521603,2/3/25,789521,25891603,71,2025-04-28,2025-01-05,71,1,0,0
FMR34521603,2/3/25,789521,25891603,165,2025-04-28,2025-01-05,157,0,0,0
FMR35622603,2/3/25,789622,25891603,160,2025-04-28,2025-01-05,128,0,1,0
FMR34402603,2/3/25,789402,25891603,124,2025-04-28,2025-01-05,124,1,1,1
FMR35402603,2/3/25,789402,25891603,175,2025-04-28,2025-01-05,175,1,1,1
FMR34421603,2/3/25,789421,25891603,129,2025-04-28,2025-01-05,123,0,0,0
FMR33503603,2/3/25,789503,25891603,70,2025-04-28,2025-01-05,70,1,1,1
FMR35702603,2/3/25,789702,25891603,103,2025-04-28,2025-01-05,103,1,1,1
FMR35321603,2/3/25,789321,25891603,104,2025-04-28,2025-01-05,94,0,1,0
FMR33103603,2/3/25,789103,25891603,58,2025-04-28,2025-01-05,58,1,1,1
FMR35202603,2/3/25,789202,25891603,92,2025-04-28,2025-01-05,92,1,1,1
FMR35702202,2/3/25,789702,25891202,374,2025-04-28,2025-01-05,374,1,1,1
FMR34122202,2/3/25,789122,25891202,448,2025-04-28,2025-01-05,426,0,0,0
FMR35122202,2/3/25,789122,25891202,478,2025-03-29,2025-01-05,454,0,0,0
FMR34221601,2/3/25,789221,25891202,171,2025-04-29,2025-01-05,171,1,1,1
FMR35903202,2/3/25,789903,25891202,374,2025-04-29,2025-01-05,299,0,1,0
FMR33301202,2/3/25,789301,25891202,444,2025-04-29,2025-01-05,400,0,0,0
FMR34301501,2/3/25,789301,25891202,354,2025-04-29,2025-01-05,354,1,0,0
FMR33703601,2/3/25,789703,25891202,489,2025-04-29,2025-01-05,440,0,1,0
FMR33422302,2/3/25,789422,25891202,408,2025-04-29,2025-01-05,408,1,0,0
FMR34422202,2/3/25,789422,25891202,235,2025-04-29,2025-01-05,235,1,0,0
FMR34721601,2/3/25,789721,25891202,168,2025-04-29,2025-01-05,160,0,1,0
FMR33603502,2/3/25,789603,25891202,429,2025-04-29,2025-01-05,429,1,1,1
FMR33220402,2/3/25,789220,25891202,124,2025-04-29,2025-01-05,124,1,1,1
FMR33201403,2/3/25,789201,25891202,180,2025-04-29,2025-01-05,180,1,1,1
FMR35720302,2/3/25,789720,25891202,456,2025-04-29,2025-01-05,456,1,1,1
FMR35621202,2/3/25,789621,25891202,435,2025-04-29,2025-01-05,435,1,1,1
FMR34202202,2/3/25,789202,25891202,249,2025-04-29,2025-01-05,249,1,0,0
FMR35121202,2/3/25,789121,25891202,246,2025-04-29,2025-01-05,246,1,0,0
FMR33203502,2/3/25,789203,25891303,71,2025-04-29,2025-01-05,71,1,0,0
FMR35422303,2/3/25,789422,25891303,89,2025-04-29,2025-01-05,89,1,0,0
FMR33201403,2/3/25,789201,25891303,52,2025-04-29,2025-01-05,52,1,1,1
FMR35201303,2/3/25,789201,25891303,44,2025-04-29,2025-01-05,42,0,1,0
FMR34721601,2/3/25,789721,25891303,20,2025-04-29,2025-01-05,20,1,1,1
FMR33321303,2/3/25,789321,25891303,43,2025-04-29,2025-01-05,34,0,1,0
FMR34321502,2/3/25,789321,25891303,88,2025-04-29,2025-01-05,88,1,1,1
FMR35321303,2/3/25,789321,25891303,84,2025-04-29,2025-01-05,84,1,0,0
